species,slug,side,release,defined_bank,actual_bank,address,file_offset,compressed_size,decompressed_size,compressed_sha256,decompressed_2bpp_sha256
2,ivysaur,front,JP-REV0,0x1B,0x1B,0x494C,0x06C94C,339,576,33c969482bbb145429de72624980405119b64639f16ddcf9834b2d200a5d5904,f99d872dc5e66643dd85e720d3f26f7f56b75aead012bc2d6fae93a9e26ce3fc
2,ivysaur,front,JP-REVA,0x1B,0x1B,0x494C,0x06C94C,339,576,33c969482bbb145429de72624980405119b64639f16ddcf9834b2d200a5d5904,f99d872dc5e66643dd85e720d3f26f7f56b75aead012bc2d6fae93a9e26ce3fc
2,ivysaur,front,KR-REV0,0x1B,0x1B,0x494C,0x06C94C,339,576,33c969482bbb145429de72624980405119b64639f16ddcf9834b2d200a5d5904,f99d872dc5e66643dd85e720d3f26f7f56b75aead012bc2d6fae93a9e26ce3fc
2,ivysaur,front,US-EU-REV0,0x1B,0x1B,0x454F,0x06C54F,339,576,33c969482bbb145429de72624980405119b64639f16ddcf9834b2d200a5d5904,f99d872dc5e66643dd85e720d3f26f7f56b75aead012bc2d6fae93a9e26ce3fc
2,ivysaur,front,DE-REV0,0x1B,0x1B,0x454F,0x06C54F,339,576,33c969482bbb145429de72624980405119b64639f16ddcf9834b2d200a5d5904,f99d872dc5e66643dd85e720d3f26f7f56b75aead012bc2d6fae93a9e26ce3fc
2,ivysaur,front,FR-REV0,0x1B,0x1B,0x454F,0x06C54F,339,576,33c969482bbb145429de72624980405119b64639f16ddcf9834b2d200a5d5904,f99d872dc5e66643dd85e720d3f26f7f56b75aead012bc2d6fae93a9e26ce3fc
2,ivysaur,front,IT-REV0,0x1B,0x1B,0x454F,0x06C54F,339,576,33c969482bbb145429de72624980405119b64639f16ddcf9834b2d200a5d5904,f99d872dc5e66643dd85e720d3f26f7f56b75aead012bc2d6fae93a9e26ce3fc
2,ivysaur,front,ES-REV0,0x1B,0x1B,0x454F,0x06C54F,339,576,33c969482bbb145429de72624980405119b64639f16ddcf9834b2d200a5d5904,f99d872dc5e66643dd85e720d3f26f7f56b75aead012bc2d6fae93a9e26ce3fc
2,ivysaur,back,JP-REV0,0x1A,0x1A,0x7CAA,0x06BCAA,343,576,c422079d7364abe5af596fb6223936f5c717593f1a892d2f9902749722ffb5a2,bcd8d8a5c806ffd990f68ae84ed689fc6a6bcb3b1771ccddc3d6323161f2c24d
2,ivysaur,back,JP-REVA,0x1A,0x1A,0x7CAA,0x06BCAA,343,576,c422079d7364abe5af596fb6223936f5c717593f1a892d2f9902749722ffb5a2,bcd8d8a5c806ffd990f68ae84ed689fc6a6bcb3b1771ccddc3d6323161f2c24d
2,ivysaur,back,KR-REV0,0x1A,0x1A,0x7CAA,0x06BCAA,343,576,c422079d7364abe5af596fb6223936f5c717593f1a892d2f9902749722ffb5a2,bcd8d8a5c806ffd990f68ae84ed689fc6a6bcb3b1771ccddc3d6323161f2c24d
2,ivysaur,back,US-EU-REV0,0x1A,0x1A,0x7899,0x06B899,343,576,c422079d7364abe5af596fb6223936f5c717593f1a892d2f9902749722ffb5a2,bcd8d8a5c806ffd990f68ae84ed689fc6a6bcb3b1771ccddc3d6323161f2c24d
2,ivysaur,back,DE-REV0,0x1A,0x1A,0x7899,0x06B899,343,576,c422079d7364abe5af596fb6223936f5c717593f1a892d2f9902749722ffb5a2,bcd8d8a5c806ffd990f68ae84ed689fc6a6bcb3b1771ccddc3d6323161f2c24d
2,ivysaur,back,FR-REV0,0x1A,0x1A,0x7899,0x06B899,343,576,c422079d7364abe5af596fb6223936f5c717593f1a892d2f9902749722ffb5a2,bcd8d8a5c806ffd990f68ae84ed689fc6a6bcb3b1771ccddc3d6323161f2c24d
2,ivysaur,back,IT-REV0,0x1A,0x1A,0x7899,0x06B899,343,576,c422079d7364abe5af596fb6223936f5c717593f1a892d2f9902749722ffb5a2,bcd8d8a5c806ffd990f68ae84ed689fc6a6bcb3b1771ccddc3d6323161f2c24d
2,ivysaur,back,ES-REV0,0x1A,0x1A,0x7899,0x06B899,343,576,c422079d7364abe5af596fb6223936f5c717593f1a892d2f9902749722ffb5a2,bcd8d8a5c806ffd990f68ae84ed689fc6a6bcb3b1771ccddc3d6323161f2c24d
